datetime,picture_file,latitude,longitude,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2021-04-16 19:46:29.962262,atlantes_001.jpg,11.886358792746103,-45.17091307584031,44.39,34.48,31.79,30.39,983.42,7.45,71.12,102.53,-5.0307,-3.822,25.2093,-0.002222,0.030592,0.014622,0.305225,0.10314,-0.002145
2021-04-16 19:46:44.962429,atlantes_002.jpg,11.236406529064153,-44.6825306445223,47.62,34.5,31.79,30.1,983.44,344.69,198.55,125.88,-8.7845,-5.3102,33.1412,-0.003949,0.030349,0.015353,0.30492,0.104362,0.001215
2021-04-16 19:46:59.962440,atlantes_003.jpg,10.485258182639294,-44.12205556651482,47.62,34.38,31.77,30.24,983.49,359.01,23.61,92.0,-9.3343,-5.4971,33.3206,-0.001481,0.029135,0.01316,0.302782,0.104056,0.000604
2021-04-16 19:47:14.962711,atlantes_004.jpg,9.732912845562389,-43.56460967740422,47.62,34.44,31.74,30.06,983.45,356.46,161.77,128.08,-9.5366,-5.0359,32.5943,-0.004443,0.030349,0.017059,0.300949,0.104362,0.001215
2021-04-16 19:47:29.962854,atlantes_005.jpg,8.979464432934527,-43.009970996042505,48.69,34.48,31.71,29.84,983.45,332.19,282.3,105.15,-9.4583,-4.8565,32.3283,-0.003209,0.031077,0.019252,0.304309,0.101307,0.001826
2021-04-16 19:47:44.962878,atlantes_006.jpg,8.225005152309503,-42.457910711092474,48.69,34.48,31.67,30.0,983.46,9.01,83.44,109.23,-8.9933,-5.8939,31.3713,-0.002962,0.029621,0.01779,0.305225,0.103445,0.001215
2021-04-16 19:47:59.963053,atlantes_007.jpg,7.4696272112411135,-41.90819659612234,48.69,34.4,31.66,30.22,983.47,340.42,214.1,126.25,-9.2974,-5.5539,30.8344,-0.002222,0.030592,0.01584,0.2982,0.102834,-0.000618
2021-04-16 19:48:14.963079,atlantes_008.jpg,6.71341982907539,-41.360616915267826,48.15,34.25,31.64,30.26,983.46,1.8,35.22,97.03,-9.0305,-5.3154,30.1133,-0.002468,0.02865,0.014134,0.303698,0.104972,-7e-06
2021-04-16 19:48:29.963089,atlantes_009.jpg,5.956472225158366,-40.81494285719175,48.69,34.29,31.62,30.1,983.44,352.45,169.06,131.89,-9.1801,-5.3403,28.1675,-0.002715,0.028892,0.01584,0.302171,0.103751,0.001826
2021-04-16 19:48:44.963280,atlantes_010.jpg,5.198872338175606,-40.270955855840675,48.15,34.31,31.59,30.02,983.46,330.96,289.52,105.51,-8.968,-5.011,27.4944,-0.004937,0.031563,0.015353,0.302476,0.103751,0.000604
2021-04-16 19:48:59.967233,atlantes_011.jpg,4.440707253039028,-39.72844417535032,48.69,34.32,31.58,29.7,983.43,8.34,88.24,113.13,-8.9541,-4.8549,27.3058,-0.003703,0.029135,0.012916,0.306447,0.101307,0.000604
2021-04-16 19:49:14.967390,atlantes_012.jpg,3.682063627773725,-39.18718924966724,48.69,34.25,31.56,30.26,983.45,338.83,217.0,128.97,-8.7052,-4.7231,26.0121,-0.003703,0.03132,0.015353,0.305836,0.104362,0.000909
2021-04-16 19:49:29.967471,atlantes_013.jpg,2.9230264128575008,-38.64697592783259,48.15,34.19,31.55,30.01,983.43,0.75,37.61,100.28,-8.9645,-4.6337,25.4793,-0.003703,0.029378,0.018277,0.302476,0.104362,0.003658
2021-04-16 19:49:44.967597,atlantes_014.jpg,2.1636809856549792,-38.1075924739821,48.69,34.29,31.54,30.56,983.47,350.97,170.42,134.46,-8.9753,-4.9044,25.4177,-0.002468,0.031077,0.015597,0.307058,0.106805,0.001215
2021-04-16 19:49:59.967730,atlantes_015.jpg,1.4041121899222573,-37.56882373715691,48.69,34.25,31.54,30.44,983.46,330.75,291.25,107.5,-9.3513,-4.1646,24.0759,-0.003949,0.02865,0.018277,0.303087,0.104667,0.001215
2021-04-16 19:50:14.967789,atlantes_016.jpg,0.6444041223634907,-37.03045798149275,48.15,34.29,31.52,30.29,983.46,8.85,89.24,115.99,-8.5557,-4.163,23.033,-0.00469,0.031563,0.016328,0.303087,0.10314,-0.000923
2021-04-16 19:50:29.967840,atlantes_017.jpg,-0.11535898691503282,-36.49228688621994,48.69,34.32,31.52,30.11,983.47,338.09,217.9,130.17,-8.5847,-3.9273,22.4847,-0.003456,0.031077,0.01316,0.302782,0.103445,0.000604
2021-04-16 19:50:44.967988,atlantes_018.jpg,-0.8750932279721424,-35.95409530037961,48.69,34.31,31.52,30.06,983.42,1.87,38.36,101.69,-8.5702,-4.2721,21.2489,-0.001975,0.030835,0.016815,0.302782,0.105583,0.001215
2021-04-16 19:50:59.968123,atlantes_019.jpg,-1.6347145307841087,-35.415671488107506,48.69,34.17,31.51,30.07,983.44,350.75,171.34,137.06,-8.458,-4.1946,21.1034,-0.001975,0.028892,0.013891,0.302171,0.102834,0.000604
2021-04-16 19:51:14.968274,atlantes_020.jpg,-2.3941388253272025,-34.876807128633935,48.69,34.17,31.51,30.25,983.45,330.86,291.58,110.32,-8.114,-3.8211,19.7267,-0.00469,0.029135,0.014622,0.304004,0.105278,0.001215
2021-04-16 19:51:29.968431,atlantes_021.jpg,-3.1532816947321507,-34.33728707100004,48.69,34.27,31.5,30.44,983.48,8.42,89.94,118.92,-7.9161,-3.6302,19.6197,-0.004443,0.029863,0.012916,0.30156,0.104972,-0.000618
2021-04-16 19:51:44.968603,atlantes_022.jpg,-3.912058295242857,-33.796899579341556,48.69,34.27,31.51,30.29,983.47,337.68,218.37,133.08,-7.967,-3.72,19.5347,-0.00469,0.030835,0.013647,0.305225,0.102529,-7e-06
2021-04-16 19:51:59.968875,atlantes_023.jpg,-4.670384316711754,-33.25542950269963,48.69,34.29,31.51,30.11,983.44,0.97,38.6,104.26,-7.5144,-3.6438,19.0057,-0.003949,0.029863,0.018765,0.304309,0.106805,0.000909
2021-04-16 19:52:14.969045,atlantes_024.jpg,-5.4281728876703355,-32.71266510520998,49.23,34.15,31.49,30.16,983.46,350.77,170.5,139.41,-7.1717,-3.6962,18.1441,-0.002715,0.031563,0.014134,0.302782,0.103751,0.002131
2021-04-16 19:52:29.969182,atlantes_025.jpg,-6.185338630753977,-32.16839123591376,48.69,34.29,31.48,30.02,983.48,331.09,291.61,112.37,-6.9704,-3.5898,17.2429,-0.002715,0.029621,0.014622,0.303087,0.104362,0.000604
2021-04-16 19:52:44.969206,atlantes_026.jpg,-6.941794461050759,-31.622389328757524,48.69,34.19,31.49,30.14,983.5,7.79,89.67,120.6,-6.3208,-3.3253,17.5805,-0.00469,0.029135,0.017059,0.300644,0.1065,-7e-06
2021-04-16 19:52:59.969217,atlantes_027.jpg,-7.697451586101474,-31.07443740259325,48.69,34.19,31.49,30.33,983.51,336.57,218.15,133.66,-6.7109,-3.1259,16.4847,-0.002962,0.03302,0.019983,0.302171,0.10314,0.00152
2021-04-16 19:53:14.969365,atlantes_028.jpg,-8.45222249410738,-30.524316891367498,48.69,34.23,31.48,30.06,983.51,0.04,39.07,104.52,-6.1044,-3.3284,15.5113,-0.003703,0.029863,0.017546,0.303393,0.102834,0.002131
2021-04-16 19:53:29.969541,atlantes_029.jpg,-9.206015831288326,-29.971805813932242,48.69,34.27,31.48,30.38,983.51,349.9,170.87,138.68,-5.9516,-3.3067,15.1432,-0.003456,0.030349,0.015353,0.303393,0.105889,0.000909
2021-04-16 19:53:44.969922,atlantes_030.jpg,-9.958740243864167,-29.416682189139458,48.15,34.15,31.48,30.2,983.51,330.53,291.67,111.36,-6.0554,-3.1128,13.9845,-0.003703,0.031077,0.018521,0.306447,0.104667,0.001826
2021-04-16 19:53:59.970078,atlantes_031.jpg,-10.710303524281104,-28.858710375462774,48.69,34.21,31.47,30.15,983.52,7.28,90.27,118.69,-5.3391,-2.7438,14.4527,-0.001975,0.029863,0.017546,0.303087,0.104362,0.00152
2021-04-16 19:54:14.970243,atlantes_032.jpg,-11.460611757438052,-28.29766668420688,48.69,34.19,31.47,30.73,983.5,336.51,218.58,131.97,-5.1069,-3.1706,14.3338,-0.003949,0.029863,0.018277,0.302476,0.104972,0.001215
2021-04-16 19:54:29.970304,atlantes_033.jpg,-12.209569320686631,-27.733315473845405,49.23,34.15,31.47,30.12,983.49,359.92,39.64,103.34,-4.8797,-2.7761,13.8231,-0.004196,0.029863,0.016571,0.303698,0.103445,0.002131
2021-04-16 19:54:44.970408,atlantes_034.jpg,-12.957077176283875,-27.165421102851987,48.69,34.12,31.46,30.36,983.53,349.96,171.14,137.23,-4.8103,-2.6525,12.4535,-0.005184,0.030592,0.01779,0.301255,0.103751,-0.000312
2021-04-16 19:54:59.970478,atlantes_035.jpg,-13.703037994034108,-26.593744514605675,48.69,34.23,31.46,30.34,983.53,329.65,291.84,109.43,-4.7631,-1.7572,12.1829,-0.002962,0.030349,0.013403,0.305836,0.104972,-0.000312
2021-04-16 19:55:14.971080,atlantes_036.jpg,-14.447349321099786,-26.018041529843643,49.23,34.19,31.46,30.31,983.51,7.44,89.51,118.13,-4.1932,-2.0066,11.7187,-0.002468,0.030835,0.016815,0.303393,0.104362,0.001826
2021-04-16 19:55:29.971117,atlantes_037.jpg,-15.189906997096061,-25.438067969303056,48.69,34.21,31.47,30.23,983.52,337.25,218.33,132.01,-3.2433,-1.4629,11.1787,-0.003456,0.02865,0.013891,0.304309,0.10711,0.001215
2021-04-16 19:55:44.971154,atlantes_038.jpg,-15.930605154090802,-24.853569408437338,48.69,34.15,31.46,30.2,983.49,358.63,39.16,102.65,-3.3437,-2.0157,10.8335,-0.00469,0.031077,0.015353,0.306142,0.104056,-7e-06
2021-04-16 19:55:59.971246,atlantes_039.jpg,-16.669336216604577,-24.264294837794488,48.69,34.14,31.46,29.75,983.5,348.51,170.49,136.36,-2.9815,-1.9798,10.9501,-0.003703,0.030106,0.014866,0.303087,0.105278,0.000604
2021-04-16 19:56:14.971253,atlantes_040.jpg,-17.40599090161067,-23.66998300263875,48.69,34.17,31.45,30.01,983.53,329.91,292.21,108.26,-2.717,-2.2213,10.6684,-0.003703,0.031077,0.016815,0.300949,0.108027,0.001215
2021-04-16 19:56:29.971481,atlantes_041.jpg,-18.140451388345898,-23.070370940687088,48.69,34.23,31.45,30.36,983.49,5.68,89.96,115.64,-2.5058,-1.711,10.6238,-0.001481,0.028164,0.014622,0.301865,0.103751,0.00152
2021-04-16 19:56:44.971498,atlantes_042.jpg,-18.87260497868895,-22.465192274561865,49.23,34.06,31.44,29.99,983.53,335.59,218.09,128.37,-2.5948,-2.1938,10.5158,-0.001728,0.029378,0.014378,0.301255,0.101918,-0.000923
2021-04-16 19:56:59.971588,atlantes_043.jpg,-19.60233043678207,-21.854170381601694,48.69,34.06,31.45,30.38,983.5,358.11,40.07,99.18,-2.1197,-2.0765,9.6768,-0.002222,0.029135,0.015109,0.30156,0.103751,-7e-06
2021-04-16 19:57:14.971605,atlantes_044.jpg,-20.32950311167289,-21.237032054239776,49.23,34.21,31.45,30.19,983.51,348.01,170.92,132.83,-2.2688,-1.7758,10.2059,-0.002468,0.030349,0.015353,0.302476,0.104362,-7e-06
2021-04-16 19:57:29.971605,atlantes_045.jpg,-21.05400005995636,-20.613488716983678,48.69,34.19,31.45,30.1,983.49,329.29,292.13,104.33,-1.842,-1.6559,10.0703,-0.003209,0.029621,0.017059,0.302782,0.105278,0.001826
2021-04-16 19:57:44.971685,atlantes_046.jpg,-21.77568809294366,-19.98325691698285,49.23,34.21,31.46,30.28,983.47,5.69,89.72,111.18,-1.4896,-1.2885,10.2076,-0.002468,0.029863,0.019983,0.300949,0.102529,0.001826
2021-04-16 19:57:59.971704,atlantes_047.jpg,-22.49443402194598,-19.346037833461093,49.23,34.08,31.45,30.09,983.49,336.95,217.68,124.79,-1.5665,-1.0362,10.1112,-0.002222,0.029135,0.019008,0.303393,0.103445,0.000299
2021-04-16 19:58:14.971786,atlantes_048.jpg,-23.210102950727208,-18.701536060736814,49.23,34.23,31.44,29.63,983.48,358.74,39.2,94.83,-1.7149,-1.2822,9.2625,-0.002715,0.028892,0.016084,0.30156,0.105278,0.000299
2021-04-16 19:58:29.971850,atlantes_049.jpg,-23.92254803022019,-18.049442532750064,48.69,34.04,31.44,30.19,983.5,348.93,170.64,128.52,-1.7092,-1.5251,8.4047,-0.004196,0.030106,0.016328,0.303393,0.104972,-0.000618
2021-04-16 19:58:44.971947,atlantes_050.jpg,-24.63162753399965,-17.3894481834409,48.69,34.14,31.43,30.25,983.46,330.33,292.25,100.14,-0.8107,-1.8032,9.1815,-0.003209,0.031077,0.017302,0.304309,0.10711,-7e-06
2021-04-16 19:58:59.972030,atlantes_051.jpg,-25.33718778280926,-16.72123540901292,48.69,34.08,31.44,30.0,983.5,5.69,89.95,107.21,-0.5986,-1.5027,8.5419,-0.003209,0.032049,0.014134,0.304309,0.10314,-0.000312
2021-04-16 19:59:14.972121,atlantes_052.jpg,-26.03907168229811,-16.044479775480546,49.23,34.23,31.44,30.09,983.47,337.15,218.04,120.32,-0.3067,-1.2203,8.5646,-0.003209,0.030835,0.014134,0.299422,0.10314,0.00152
2021-04-16 19:59:29.972209,atlantes_053.jpg,-26.737122138115293,-15.35885343376362,48.69,34.15,31.44,30.01,983.51,357.63,39.02,90.87,-0.3631,-1.0952,8.5515,-0.002715,0.028892,0.013647,0.305836,0.105889,0.002437
2021-04-16 19:59:44.972223,atlantes_054.jpg,-27.431170103078845,-14.664018289498223,48.69,34.15,31.43,30.26,983.52,348.26,176.64,123.62,-0.0475,-1.1439,8.6289,-0.002962,0.030349,0.014866,0.302171,0.105583,0.00152
2021-04-16 19:59:59.972367,atlantes_055.jpg,-28.12104482245952,-13.95963624832044,48.69,34.19,31.43,30.04,983.52,344.96,10.53,83.28,-0.166,-0.9115,9.5699,-0.003209,0.029135,0.017059,0.299422,0.104056,-0.000312
2021-04-16 20:00:14.972490,atlantes_056.jpg,-28.806568711338898,-13.245358116808955,49.77,34.21,31.42,30.02,983.52,353.19,145.9,117.72,0.5106,-1.119,8.8529,-0.002962,0.030349,0.017302,0.303087,0.102529,-0.000923
2021-04-16 20:00:29.972666,atlantes_057.jpg,-29.487559062156677,-12.520831286447867,48.69,34.14,31.43,29.88,983.51,326.83,269.35,99.82,0.2086,-1.2181,8.7642,-0.003209,0.030349,0.018521,0.301255,0.104667,0.001826
2021-04-16 20:00:44.972745,atlantes_058.jpg,-30.16382292206881,-11.785696318532102,48.69,34.21,31.43,30.22,983.51,4.03,74.58,94.44,0.4288,-1.2942,8.7396,-0.002715,0.02865,0.016815,0.304004,0.103445,0.002131
2021-04-16 20:00:59.972790,atlantes_059.jpg,-30.835169045778535,-11.03958865171471,48.69,34.1,31.42,29.36,983.51,338.43,204.94,115.65,0.8814,-1.4134,8.3467,-0.002468,0.029863,0.019252,0.301865,0.103751,0.003353
2021-04-16 20:01:14.972817,atlantes_060.jpg,-31.501395942705333,-10.282139455780515,48.69,34.15,31.41,30.25,983.51,352.44,31.4,79.89,0.9882,-1.1771,7.8422,-0.003703,0.030592,0.016084,0.303087,0.104362,0.000604
2021-04-16 20:01:29.972922,atlantes_061.jpg,-32.162285046795766,-9.512973070325161,48.69,34.15,31.42,30.33,983.53,348.66,169.34,114.36,1.3573,-1.274,8.064,-0.00469,0.031563,0.018277,0.304004,0.106805,0.000299
2021-04-16 20:01:44.973023,atlantes_062.jpg,-32.81762803728015,-8.731711273623361,48.69,34.02,31.41,29.97,983.51,341.27,6.16,72.31,1.5032,-1.0999,7.8842,-0.003703,0.030106,0.017302,0.303698,0.104972,0.003047
2021-04-16 20:01:59.973178,atlantes_063.jpg,-33.46719951791587,-7.9379707213079485,48.69,34.02,31.41,30.02,983.49,352.77,141.99,105.91,1.2744,-1.1478,8.233,-0.002715,0.029378,0.015109,0.301255,0.105583,0.001826
2021-04-16 20:02:14.973251,atlantes_064.jpg,-34.11076384717657,-7.131364227030348,48.69,34.14,31.4,30.38,983.5,324.29,265.76,90.17,1.5222,-1.5473,8.065,-0.002715,0.030106,0.015597,0.30156,0.104362,-7e-06
2021-04-16 20:02:29.973269,atlantes_065.jpg,-34.74808538353587,-6.311502470007867,48.15,34.12,31.41,30.08,983.51,1.01,73.09,82.28,1.8571,-1.4832,7.3965,-0.002715,0.029378,0.017059,0.30156,0.102529,0.000604
2021-04-16 20:02:44.973283,atlantes_066.jpg,-35.37891482508908,-5.477993568136878,48.15,34.17,31.4,30.09,983.48,337.56,203.19,104.71,1.3449,-1.2953,7.8033,-0.002962,0.029863,0.016328,0.302171,0.104972,-0.000312
2021-04-16 20:02:59.973429,atlantes_067.jpg,-36.002996039742314,-4.63044563931375,47.62,34.08,31.4,30.19,983.51,353.5,29.99,68.34,1.7031,-1.22,7.0576,-0.00469,0.029621,0.018765,0.303698,0.105278,0.00152
2021-04-16 20:03:14.973430,atlantes_068.jpg,-36.62006265011795,-3.768464240113917,48.69,34.08,31.39,30.3,983.51,349.84,161.93,103.35,2.4643,-1.7378,7.2575,-0.002715,0.031563,0.015597,0.304004,0.103751,-0.000312
2021-04-16 20:03:29.973470,atlantes_069.jpg,-37.229844863743764,-2.891658342207394,48.15,34.08,31.38,30.26,983.46,328.57,284.46,78.79,2.2207,-1.9406,7.4826,-0.002715,0.029621,0.016815,0.304614,0.106194,0.000299
2021-04-16 20:03:44.973628,atlantes_070.jpg,-37.83205581267462,-1.999636917264198,48.15,34.02,31.38,30.47,983.49,5.91,84.81,81.9,2.5945,-1.5257,7.6586,-0.004196,0.030106,0.016815,0.302476,0.105889,0.00152
2021-04-16 20:03:59.973742,atlantes_071.jpg,-38.42640862896537,-1.0920136327094006,48.15,34.06,31.36,30.36,983.47,336.73,214.13,97.53,2.0668,-1.7444,7.9617,-0.004196,0.030106,0.01779,0.303087,0.104056,0.001215
2021-04-16 20:04:14.973832,atlantes_072.jpg,-39.01260278429255,-0.16840687840355334,47.62,34.04,31.37,30.35,983.47,358.47,37.0,66.7,1.6888,-1.5889,7.3241,-0.004196,0.030592,0.017546,0.304309,0.105583,0.001826
2021-04-16 20:04:29.973986,atlantes_073.jpg,-39.59032408995432,0.7715582323253273,47.62,34.04,31.36,30.39,983.48,350.1,176.12,101.83,1.4914,-1.9329,7.7409,-0.003949,0.031806,0.016815,0.30156,0.1065,0.000909
2021-04-16 20:04:44.973999,atlantes_074.jpg,-40.15925835724887,1.7282479950519096,47.62,33.98,31.36,30.38,983.49,351.51,7.42,63.0,1.5366,-1.7811,7.3612,-0.002468,0.03132,0.01584,0.302782,0.10711,0.000909
2021-04-16 20:04:59.974091,atlantes_075.jpg,-40.71907773709604,2.7020177130151666,48.69,34.02,31.35,30.13,983.51,359.51,147.48,98.3,1.7026,-2.0817,7.1961,-0.003456,0.029863,0.015597,0.296979,0.105889,-0.000312
2021-04-16 20:05:14.974267,atlantes_076.jpg,-41.26944413513191,3.6932100696123626,48.15,34.08,31.36,30.23,983.53,330.08,269.75,80.49,1.6468,-2.0653,7.5648,-0.003456,0.029863,0.019983,0.304004,0.104972,-0.000618
2021-04-16 20:05:29.974434,atlantes_077.jpg,-41.8100126268034,4.702151526541483,48.15,34.06,31.35,30.12,983.5,7.85,74.48,76.95,1.8152,-2.6288,7.6364,-0.004196,0.030349,0.016571,0.304309,0.108332,0.000909
2021-04-16 20:05:44.974565,atlantes_078.jpg,-42.34042462717908,5.729152003636117,47.62,34.1,31.34,30.51,983.52,340.29,206.33,99.29,1.4718,-2.4161,8.0756,-0.003209,0.029621,0.015597,0.303698,0.107721,0.000604
2021-04-16 20:05:59.974565,atlantes_079.jpg,-42.86031813623294,6.774499222615052,47.62,34.0,31.34,30.2,983.48,359.03,30.24,66.43,1.4171,-3.1118,8.3257,-0.004443,0.031077,0.013647,0.300644,0.104667,0.000299
2021-04-16 20:06:14.974614,atlantes_080.jpg,-43.36932090865522,7.838456572648155,47.62,34.12,31.33,30.12,983.53,353.47,165.34,101.82,1.4939,-2.752,7.8988,-0.003456,0.03132,0.017546,0.301865,0.105583,0.000299
2021-04-16 20:06:29.974753,atlantes_081.jpg,-43.867050453852386,8.921262683469555,48.15,34.04,31.33,30.41,983.53,329.2,286.49,75.93,1.5456,-2.7707,8.0766,-0.002715,0.030349,0.014622,0.303698,0.104972,0.001215
2021-04-16 20:06:44.974849,atlantes_082.jpg,-44.35312428123093,10.023122460754353,48.15,33.93,31.33,30.21,983.55,8.09,86.1,82.51,1.1801,-3.1975,7.7197,-0.003949,0.031077,0.018765,0.306142,0.104362,0.000604
2021-04-16 20:06:59.974995,atlantes_083.jpg,-44.8271428247244,11.144210074326383,47.62,33.93,31.33,30.41,983.55,337.54,215.44,99.35,1.1414,-3.2222,6.9583,-0.002468,0.030592,0.013647,0.304309,0.1065,-7e-06
2021-04-16 20:07:14.975128,atlantes_084.jpg,-45.28870651826635,12.284658712874458,47.62,34.0,31.32,30.14,983.54,1.08,36.52,69.65,1.4347,-3.2523,7.4377,-0.003949,0.030349,0.017059,0.303698,0.106194,-0.000312
2021-04-16 20:07:29.975166,atlantes_085.jpg,-45.73740555050659,13.44456229149967,47.62,34.0,31.31,30.41,983.54,351.83,176.55,104.96,1.5873,-2.9235,7.7895,-0.002468,0.029135,0.017059,0.303698,0.105278,0.000604
2021-04-16 20:07:44.975255,atlantes_086.jpg,-46.1728301100949,14.62396776775256,48.69,33.95,31.31,30.37,983.52,352.26,6.39,67.42,0.7517,-3.3735,6.8995,-0.003209,0.031077,0.013647,0.303087,0.105889,0.000299
2021-04-16 20:07:59.975423,atlantes_087.jpg,-46.594566970586506,15.822875995406775,48.15,33.87,31.3,30.09,983.53,1.15,146.63,104.77,0.9917,-3.8394,6.8828,-0.003703,0.031077,0.017302,0.304004,0.104972,0.002437
2021-04-16 20:08:14.975452,atlantes_088.jpg,-47.00219266025287,17.041229771628018,48.15,34.04,31.3,30.31,983.52,330.57,268.52,87.22,0.64,-3.707,6.043,-0.003456,0.028407,0.013891,0.300949,0.103445,0.003047
2021-04-16 20:08:29.975467,atlantes_089.jpg,-47.39529053755461,18.278919813389567,48.15,34.06,31.29,30.24,983.55,9.03,73.37,84.32,0.7677,-4.1449,7.2131,-0.005184,0.029621,0.014622,0.300949,0.103445,0.000604
2021-04-16 20:08:44.975582,atlantes_090.jpg,-47.77344054585778,19.53577365841488,48.15,34.02,31.29,29.98,983.51,342.2,205.23,107.28,0.4853,-4.2073,6.4748,-0.002962,0.028892,0.018521,0.299727,0.104362,0.000299
2021-04-16 20:08:59.975636,atlantes_091.jpg,-48.13622262852842,20.811552250083,48.15,33.98,31.29,30.18,983.5,1.49,28.11,74.4,0.3588,-4.1208,5.5435,-0.002962,0.029863,0.017059,0.303698,0.106194,0.000604
2021-04-16 20:09:14.975643,atlantes_092.jpg,-48.48322355912175,22.105955060070457,48.15,34.06,31.28,30.32,983.53,356.29,165.02,110.05,0.3884,-3.5516,5.4898,-0.003209,0.031077,0.017302,0.305225,0.106194,-0.000618
2021-04-16 20:09:29.975730,atlantes_093.jpg,-48.814026696098395,23.41860301287831,47.62,33.93,31.28,29.07,983.53,331.48,285.68,86.11,0.3228,-3.8968,4.9267,-0.00469,0.028892,0.017059,0.30492,0.105583,0.000909
2021-04-16 20:09:44.975828,atlantes_094.jpg,-49.128235888486486,24.749050438663218,47.62,33.95,31.27,29.94,983.55,10.45,85.58,93.35,-0.2865,-4.0532,6.0335,-0.004196,0.028892,0.01584,0.302782,0.104972,0.000299
2021-04-16 20:09:59.975861,atlantes_095.jpg,-49.42544474003042,26.09677482795367,48.15,34.04,31.26,30.52,983.52,339.37,215.2,110.56,-0.0522,-4.6542,4.906,-0.002962,0.029621,0.018034,0.303087,0.105278,0.000604
2021-04-16 20:10:14.975920,atlantes_096.jpg,-49.70527417523126,27.46117512410271,48.15,34.0,31.27,30.34,983.53,2.75,35.37,82.54,-0.4133,-4.9047,4.2891,-0.003456,0.029863,0.015353,0.303087,0.1065,0.001826
2021-04-16 20:10:29.975931,atlantes_097.jpg,-49.96734511859007,28.84157001574063,48.15,33.96,31.25,30.31,983.51,353.47,169.9,118.19,-0.4864,-4.3018,4.1468,-0.001481,0.030592,0.015353,0.30156,0.105278,0.001215
2021-04-16 20:10:44.976068,atlantes_098.jpg,-50.21129898517541,30.237209889606014,47.62,33.89,31.26,30.39,983.5,331.04,289.85,92.86,-0.4218,-4.7547,3.3728,-0.003703,0.031806,0.018034,0.303087,0.10314,0.002437
2021-04-16 20:10:59.976109,atlantes_099.jpg,-50.436794265528796,31.647254632430954,47.62,34.06,31.25,30.33,983.53,9.41,88.43,101.33,-0.8799,-5.0681,3.8397,-0.003209,0.030592,0.017302,0.301255,0.106805,0.001215
2021-04-16 20:11:14.976216,atlantes_100.jpg,-50.64350652566465,33.07079924415043,48.15,33.96,31.25,30.33,983.52,338.22,217.44,116.99,-1.0501,-4.9324,2.794,-0.002468,0.028164,0.015597,0.303393,0.101918,0.001826
2021-04-16 20:11:29.976230,atlantes_101.jpg,-50.83112840707032,34.506856762429365,47.62,34.02,31.24,30.27,983.53,5.23,37.11,89.41,-1.1632,-5.0518,3.4293,-0.003209,0.029863,0.015597,0.303698,0.105278,0.001826
2021-04-16 20:11:44.976309,atlantes_102.jpg,-50.999379871989824,35.954378753230166,47.62,34.0,31.24,29.84,983.52,354.28,172.45,124.81,-1.1258,-5.658,2.3536,-0.004443,0.030349,0.013891,0.302171,0.106805,0.001215
2021-04-16 20:11:59.976375,atlantes_103.jpg,-51.1480047883293,37.412234820245196,48.15,34.04,31.24,30.22,983.5,330.71,292.31,98.85,-1.2107,-5.2962,0.9213,-0.004196,0.029621,0.014622,0.303393,0.103751,0.000299
2021-04-16 20:12:14.976502,atlantes_104.jpg,-51.27677092965696,38.87925017093722,48.15,33.95,31.24,30.15,983.54,11.45,89.74,110.48,-1.2102,-5.394,0.9681,-0.003703,0.028892,0.015109,0.303087,0.102223,0.003353
2021-04-16 20:12:29.976699,atlantes_105.jpg,-51.38547339029772,40.35418171087728,48.15,33.98,31.24,29.76,983.48,339.03,218.9,126.18,-1.3991,-5.8197,0.3296,-0.002468,0.029863,0.018277,0.300949,0.104056,0.001826
2021-04-16 20:12:44.976748,atlantes_106.jpg,-51.47394141552231,41.83574536450143,48.15,34.02,31.23,30.38,983.52,6.88,37.53,100.28,-1.1962,-6.1345,1.0185,-0.003456,0.029135,0.015597,0.302476,0.104362,0.000909
2021-04-16 20:12:59.976829,atlantes_107.jpg,-51.54203498645275,43.32260582982692,48.15,33.96,31.23,30.63,983.5,355.25,173.16,135.49,-1.5011,-5.2678,0.4226,-0.003703,0.029621,0.015597,0.299422,0.105278,0.001215
2021-04-16 20:13:14.976999,atlantes_108.jpg,-51.589637989873154,44.81340389920892,48.15,33.96,31.23,30.32,983.54,332.0,292.86,109.22,-1.5279,-6.1099,-0.4208,-0.004937,0.029135,0.017546,0.304614,0.1065,-0.001839
2021-04-16 20:13:29.977140,atlantes_109.jpg,-51.61667870879724,46.30674621405675,47.62,33.91,31.21,30.72,983.49,13.46,90.25,122.81,-1.7448,-5.6621,-1.6275,-0.003456,0.030106,0.016571,0.303698,0.104667,-0.000923
2021-04-16 20:13:44.977151,atlantes_110.jpg,-51.6231093319008,47.80122575540139,48.15,34.04,31.22,30.29,983.5,338.28,220.39,142.12,-1.5525,-6.2528,-1.9858,-0.003949,0.031077,0.014378,0.301255,0.106194,0.001215
2021-04-16 20:13:59.977174,atlantes_111.jpg,-51.6089196139001,49.29543550427382,47.62,33.91,31.21,30.47,983.5,11.23,36.91,118.17,-1.5582,-6.3969,-1.934,-0.003456,0.029378,0.018034,0.301255,0.104362,0.000909
