Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
56,2022-04-15 18:15:51.046984,-25.75088903513445,145.61474814394458,422.3762275134227,35.3292,28.7744,1017.9417,15.8863,333.5332901737674,58.78144811039765,15.607941895057523,15.880059242248535,-19.945783615112305,-11.238639831542969,333.5320556170749,58.774665732551824,15.33309508285621,0.0010931715369224548,-0.0017409473657608032,-0.0009392779320478439,333.46163465918477,58.887869287855615,15.33335463004467,0.019763998687267303,0.030743999406695366,0.01659199967980385
57,2022-04-15 18:15:56.279550,-25.50452773676313,145.85013299731818,422.27126085181027,35.2759,28.8264,1017.9407,15.0422,333.40245107002664,58.942312725729785,14.754781258283938,16.0075626373291,-20.124723434448242,-11.57111644744873,333.4052412023026,58.942374197432315,14.480871889546208,0.0016575604677200317,0.0006443336606025696,2.8660520911216736e-05,333.37739110596186,59.06263333814873,14.483272701039468,0.020983999595046043,0.03245199844241142,0.015371999703347683
58,2022-04-15 18:16:01.513062,-25.25766634876572,146.0845128866287,422.16652978844803,35.2403,28.5357,1017.9551,14.203,333.3038794874723,59.172660855488466,13.927559972430767,16.15467071533203,-19.818632125854492,-11.445454597473145,333.30537359135326,59.17625353499189,13.665323396984592,0.0007112286984920502,3.6679208278656006e-05,0.000314369797706604,333.25171221013903,59.34783471713178,13.67001317562345,0.01903199963271618,0.03367199748754501,0.013419999741017818
59,2022-04-15 18:16:06.755212,-25.009940048459622,146.3182504715318,422.06188791130114,35.2759,28.4317,1017.928,13.4021,333.23267305782764,59.52554940914634,13.13898901954341,15.907333374023438,-19.438806533813477,-11.37325668334961,333.23368904846666,59.525679182740575,12.878844189530549,0.0006847493350505829,-0.0017562955617904663,-0.00030997954308986664,333.1827272995219,59.63252383192709,12.878713562162671,0.02025200054049492,0.03171999752521515,0.014639999717473984
60,2022-04-15 18:16:12.000958,-24.76158453525986,146.55113831940236,421.9574435727643,35.3648,28.7315,1017.9634,12.6364,333.11711650235475,59.74273576437441,12.394660617004806,15.568155288696289,-19.04244613647461,-10.860342979431152,333.11700551178075,59.74207323602492,12.157891255652668,9.009242057800293e-05,0.00128839910030365,1.0423362255096436e-05,333.0761951314899,59.82553814768247,12.161381482318545,0.018543999642133713,0.03171999752521515,0.014639999717473984
61,2022-04-15 18:16:17.245708,-24.512841272883403,146.78296891596227,421.8533058360399,35.2047,28.6918,1017.9202,11.9147,333.05549282811563,59.933024834650965,11.66758697985695,14.562588691711426,-19.365571975708008,-11.31048583984375,333.0546356393748,59.932621853489934,11.428381802292055,-0.0037818290293216705,0.0006639882922172546,0.0003243591636419296,332.9573822833303,60.07360378814817,11.43647557645852,0.019763998687267303,0.03171999752521515,0.013907999731600285
62,2022-04-15 18:16:22.482541,-24.264033549267058,147.01346434814536,421.7496159903093,35.2759,28.652,1017.9092,11.1915,332.90406753421644,60.19714141966619,10.94015134268308,14.561509132385254,-19.45543670654297,-12.002094268798828,332.90217215672175,60.19901972168794,10.68185834770894,0.0013117752969264984,-0.0013457834720611572,-0.0006468333303928375,332.8012578192821,60.35638728016504,10.687452272639181,0.019763998687267303,0.03171999752521515,0.01195599976927042
63,2022-04-15 18:16:27.723283,-24.01461299619142,147.24315376186053,421.6461521116368,35.347,28.5571,1017.9375,10.446,332.74047255076357,60.5337604627211,10.20141686507472,14.8284273147583,-18.88401222229004,-11.559831619262695,332.74068087153324,60.53610321760641,9.957000253173106,9.663775563240051e-05,-0.001294843852519989,-0.00031173788011074066,332.7176443510101,60.66274858519679,9.95657336634998,0.020983999595046043,0.030743999406695366,0.014639999717473984
64,2022-04-15 18:16:32.965461,-23.76469436268112,147.47194873414784,421.5429696914543,35.2759,28.7989,1017.9382,9.7179,332.63045869380215,60.73870028876733,9.476362402600246,14.665770530700684,-18.657440185546875,-11.627285957336426,332.6312612410297,60.735742816856714,9.24167710271861,0.0003297440707683563,-0.0003587678074836731,0.00028045661747455597,332.6043093145648,60.78313066931826,9.24199129142043,0.019519999623298645,0.030499998480081558,0.017324000597000122
65,2022-04-15 18:16:38.208041,-23.514337691517948,147.6998127291678,421.4401009408777,35.3114,28.6918,1017.9414,9.0033,332.57031034042376,60.775603800852906,8.76653328555938,14.51915454864502,-18.551298141479492,-11.967531204223633,332.57151074617036,60.77557648009623,8.522469282173669,-0.001765478402376175,-0.0010049641132354736,-0.0006710756570100784,332.4891454949692,60.88794675232128,8.525156107838422,0.019763998687267303,0.0331839993596077,0.012443999759852886
66,2022-04-15 18:16:43.454801,-23.26337713271154,147.92691405155864,421.33748548913144,35.3292,28.5663,1017.8931,8.2866,332.45647499262174,61.05782038716867,8.053091852221222,14.603421211242676,-18.43058204650879,-11.7059965133667,332.4571716719171,61.058640009869066,7.824562260329057,0.00516151636838913,-2.5540590286254883e-05,0.0012104474008083344,332.42923278311713,61.21447077578291,7.827327633169266,0.019519999623298645,0.032207999378442764,0.013663999736309052
67,2022-04-15 18:16:48.691811,-23.012472341798002,148.15267667666382,421.235399377672,35.2759,28.4164,1017.9216,7.5898,332.39750143178054,61.329573123675964,7.348206938365797,14.749319076538086,-18.083547592163086,-12.0900297164917,332.3972709128961,61.3322300672631,7.100958786166389,0.0006624870002269745,0.001833803951740265,-0.0005186758935451508,332.3013972550639,61.51667249561012,7.111784209114036,0.02147199958562851,0.03147599846124649,0.013419999741017818
68,2022-04-15 18:16:53.923648,-22.76142009532981,148.37730751361204,421.1337648528196,35.3292,28.603,1017.9294,6.8739,332.2132519562776,61.62232186169188,6.642628333422793,14.474066734313965,-17.31153106689453,-11.16137409210205,332.2132536638249,61.620334276643405,6.429401780366042,-0.0010482929646968842,-4.602968692779541e-05,-0.0008992906659841537,332.08689004153774,61.73357881308222,6.436002304425213,0.022204000502824783,0.03245199844241142,0.01195599976927042
69,2022-04-15 18:16:59.167024,-22.509416771148626,148.60154174481383,421.0322646066369,35.2581,28.5847,1017.9155,6.2268,331.99127251579944,61.89080976777591,6.012478495692001,14.197407722473145,-17.4763126373291,-11.290669441223145,331.99271710080893,61.894689315224475,5.80489624021062,0.00337262824177742,0.00023435801267623901,0.0003779623657464981,331.94296771044185,62.00695030442281,5.808132469216737,0.020739998668432236,0.030499998480081558,0.014883999712765217
70,2022-04-15 18:17:04.410654,-22.257021139325825,148.82489630282637,420.93113252019424,35.3648,28.5663,1017.9141,5.5894,331.8755247150298,62.04595751477275,5.3637697533258155,13.9058837890625,-17.068401336669922,-11.797526359558105,331.8745548281677,62.04672249595979,5.131179187085256,0.00034857913851737976,0.00017798691987991333,9.320862591266632e-05,331.83444795736136,62.15275435263507,5.133579571691692,0.01878799870610237,0.03147599846124649,0.01268799975514412
71,2022-04-15 18:17:09.655918,-22.004163137828844,149.04745073198677,420.83034786182986,35.3114,28.808,1017.9265,4.886,331.8183867675281,62.27016530446759,4.642348097716144,13.445194244384766,-17.128742218017578,-12.143808364868164,331.8167475221273,62.26663409666669,4.406341156230108,-0.0017749890685081482,0.0007434487342834473,-0.0017879996448755264,331.78720012377784,62.36994070786314,4.407742625670431,0.020495999604463577,0.03269600123167038,0.017324000597000122
72,2022-04-15 18:17:14.891371,-21.751399701485962,149.26873556979274,420.73013842303686,35.3114,28.5602,1017.9363,4.1657,331.7718287830507,62.364230669717,3.9262245344682865,13.764729499816895,-16.986980438232422,-12.305419921875,331.7710006226138,62.36209282050679,3.688171951325832,-0.00016169995069503784,-0.0013586431741714478,-0.0002461317926645279,331.7495487059781,62.40504105000783,3.6867341965055447,0.020983999595046043,0.03171999752521515,0.01439599972218275
73,2022-04-15 18:17:20.134414,-21.497906644874092,149.4894909351013,420.63018412056056,35.3648,28.5204,1017.9146,3.4597,331.69328160759557,62.46787196018278,3.234156897477214,13.425577163696289,-16.825992584228516,-12.102970123291016,331.69353944723673,62.47049475282407,3.0129846999816228,-0.0019135437905788422,-0.0010032877326011658,0.0006482396274805069,331.6557787464103,62.53901521057763,3.0132856551919267,0.019519999623298645,0.032207999378442764,0.01512799970805645
74,2022-04-15 18:17:25.375393,-21.244146726480235,149.70932965164693,420.53067526823475,35.3114,28.4929,1017.9153,2.7815,331.6477157080951,62.58496872331348,2.5496492126802877,13.390299797058105,-16.574016571044922,-12.499275207519531,331.6477583967774,62.585440006366206,2.3147615684444878,-0.0023519769310951233,-0.0007507354021072388,-0.000567147508263588,331.6253024423337,62.637643142192616,2.3139453608386713,0.019276000559329987,0.03147599846124649,0.014639999717473984
75,2022-04-15 18:17:30.609471,-20.990362647893978,149.92806181927335,420.4317125967962,35.347,28.7683,1017.9268,2.0779,331.6119494225063,62.685864277732904,1.8415244412807497,13.543448448181152,-15.911664962768555,-12.424322128295898,331.6111998092449,62.68209401331106,1.6062471560971419,0.0013144463300704956,-0.0007617399096488953,0.0005856715142726898,331.5995492140682,62.77769617112373,1.606151853613879,0.02000799961388111,0.031231999397277832,0.01268799975514412
76,2022-04-15 18:17:35.841676,-20.73632014916661,150.14590943391656,420.3332102755933,35.3648,28.7774,1017.9163,1.3855,331.55377840889264,62.87886493310996,1.166222250659414,13.119184494018555,-15.890774726867676,-12.249267578125,331.5546185221605,62.878687348191534,0.9444976616146981,-0.001381073147058487,-0.0024884268641471863,-0.0006254073232412338,331.47777206380874,62.974350977706735,0.9445623349684017,0.01781199872493744,0.031964000314474106,0.013907999731600285
77,2022-04-15 18:17:41.083839,-20.481451765060065,150.3633737357702,420.2349564625899,35.3292,28.6214,1017.9182,0.706,331.50688403759864,63.04503660542719,0.4607375074566446,13.2124662399292,-15.913745880126953,-13.027962684631348,331.5053609054137,63.04570596396586,0.21776550724491495,-0.00019173696637153625,0.0008219406008720398,-6.235204637050629e-05,331.4813801112378,63.18421537014454,0.22057458262364135,0.020495999604463577,0.031964000314474106,0.014883999712765217
78,2022-04-15 18:17:46.320947,-20.226483860189095,150.579850423645,420.13723885105674,35.2225,28.4164,1017.9209,359.9868,331.4483800522629,63.220859335041666,359.75673915749155,13.187411308288574,-15.613016128540039,-12.929931640625,331.44895720324774,63.21671341021547,359.52297798754074,-0.0001682490110397339,0.0001329481601715088,0.0014477409422397614,331.43873753270213,63.125714799903385,359.52390475883374,0.01903199963271618,0.031964000314474106,0.013907999731600285
79,2022-04-15 18:17:51.568045,-19.970699025684024,150.79596399767408,420.0397901660549,35.3292,28.4623,1017.9165,359.291,331.43729465523995,63.19286921982295,359.06383420867735,13.447233200073242,-15.412713050842285,-12.829886436462402,331.43708462692297,63.19127778574634,358.84157483716496,0.0010367408394813538,0.0016068071126937866,0.0005152653902769089,331.4186892199408,63.29261730246182,358.8448595178255,0.019276000559329987,0.03171999752521515,0.015859998762607574
80,2022-04-15 18:17:56.812316,-19.71472123554297,151.01120189419208,419.9428561368963,35.2936,28.7224,1017.9141,358.6208,331.41977180492427,63.295363038508164,358.3891734155078,12.94584846496582,-15.145354270935059,-12.935606002807617,331.4201782011799,63.300779378519984,358.16132139972564,-0.0014074258506298065,7.519125938415527e-05,0.001682499423623085,331.3693359805456,63.45896655969748,358.1665680522253,0.02025200054049492,0.0302559994161129,0.012931999750435352
81,2022-04-15 18:18:02.046116,-19.458929405013855,151.2252660015618,419.8465848010797,35.2581,28.7254,1017.9346,357.9505,331.30972891965894,63.525957055076965,357.7234381854795,13.203957557678223,-14.975017547607422,-13.17693042755127,331.3103675423463,63.526872300425744,357.491192543792,-0.00022566691040992737,5.257129669189453e-05,-7.920525968074799e-05,331.25047702860905,63.63369645904474,357.4943961159562,0.020495999604463577,0.03171999752521515,0.012931999750435352
82,2022-04-15 18:18:07.288096,-19.202416273592533,151.4389326640705,419.75064106869246,35.347,28.603,1017.9031,357.2593,331.20760734628345,63.71657397443368,357.06104814731896,12.884974479675293,-15.249215126037598,-12.679342269897461,331.20747074250005,63.71840446513124,356.868724321,0.002131819725036621,-0.0012111887335777283,-0.0009574182331562042,331.18713726934095,63.79515530083468,356.86716191522737,0.01781199872493744,0.03269600123167038,0.013907999731600285
83,2022-04-15 18:18:12.521233,-18.946023502429085,151.6515172500509,419.6553463328505,35.2759,28.5786,1017.9443,356.6422,331.23088463097486,63.85902439976346,356.41705223548007,12.521744728088379,-14.821951866149902,-13.305876731872559,331.2317657253778,63.858238928008916,356.18939434648075,-0.0008798837661743164,-0.0008402988314628601,0.001175088807940483,331.236734687999,63.87425572161259,356.18893971201413,0.018300000578165054,0.03171999752521515,0.01512799970805645
84,2022-04-15 18:18:17.761627,-18.688971112084364,151.86368309827867,419.5604170685042,35.3648,28.7958,1017.9229,355.982,331.2618458784825,63.88687791119878,355.7753777341854,12.094056129455566,-14.673458099365234,-12.88321304321289,331.26251182192664,63.88686425082044,355.5677719999287,-0.002083737403154373,0.00036778301000595093,-0.0015272200107574463,331.22680359294577,63.96840987932122,355.56883409434465,0.019276000559329987,0.032207999378442764,0.009759999811649323
85,2022-04-15 18:18:23.007154,-18.431363189281843,152.07535695868458,419.46590050494837,35.347,28.5633,1017.9326,355.3218,331.2062583839224,64.15096717545732,355.0774229010166,12.010498046875,-13.955016136169434,-13.308196067810059,331.2070097047311,64.15020219427028,354.8393733060819,-0.0007909573614597321,-0.0014377608895301819,-0.0005636364221572876,331.12572362341876,64.3009581296308,354.8430731341779,0.021959999576210976,0.03391600027680397,0.01512799970805645
86,2022-04-15 18:18:28.245559,-18.17380950867528,152.28605424863252,419.3720265996365,35.347,28.8784,1017.9404,354.5988,331.091282394529,64.33387964143026,354.3567060355519,12.160229682922363,-14.00331974029541,-13.677403450012207,331.09150096058244,64.33787530209472,354.11207854155964,-0.0011161267757415771,0.0022809281945228577,0.0022040419280529022,331.024633408608,64.39187477767284,354.1190346623425,0.020495999604463577,0.03147599846124649,0.016835998743772507
87,2022-04-15 18:18:33.486254,-17.915848453901113,152.49616967597893,419.27863278515184,35.2581,28.6306,1017.9373,353.8749,331.00687150167136,64.34142017027395,353.6469473548368,11.81808090209961,-13.68013858795166,-13.162274360656738,331.0061201808627,64.34014975508833,353.42653032013135,0.0028541013598442078,-0.002911001443862915,0.0009819157421588898,330.96337344194217,64.42789719535548,353.4249239450159,0.02122800052165985,0.031231999397277832,0.011467999778687954
88,2022-04-15 18:18:38.720634,-17.657916806032524,152.7053641649635,419.18588294517184,35.3114,28.6,1017.9319,353.1789,330.8933708331387,64.53425007092176,352.9421952027834,11.329483032226562,-13.592362403869629,-13.322875022888184,330.8940982482853,64.53198244811732,352.71445236330624,-0.00019984692335128784,-0.0007723867893218994,0.00037057511508464813,330.87490200162296,64.58497105569828,352.71416634913476,0.01903199963271618,0.03147599846124649,0.014883999712765217
89,2022-04-15 18:18:43.947928,-17.40003946785789,152.9136363635535,419.0937900528086,35.3292,28.6306,1017.9058,352.4946,330.88415007775916,64.58710890490849,352.2634045997652,11.74232292175293,-13.22744369506836,-13.757176399230957,330.8811140586731,64.58481396134736,352.0272841063842,-0.003559798002243042,-0.00016198307275772095,0.000981353223323822,330.8721562655766,64.59222471659682,352.02779637057193,0.02025200054049492,0.032207999378442764,0.013663999736309052
90,2022-04-15 18:18:49.186018,-17.14136554826914,153.12168790933507,419.0020573024764,35.3292,28.7285,1017.9158,351.7903,330.85342105668326,64.64040487100209,351.55521387435147,11.208162307739258,-13.10646915435791,-13.641221046447754,330.85263558492875,64.64391558823549,351.32283461708835,0.00163215771317482,0.0016705617308616638,-0.0020732413977384567,330.82022292222246,64.70227955469323,351.32471548043105,0.020495999604463577,0.03147599846124649,0.011467999778687954
91,2022-04-15 18:18:54.423504,-16.88245100496622,153.3290844572203,418.9108900171261,35.2581,28.7927,1017.9172,351.106,330.7746723906476,64.80668582634605,350.8841452270768,11.368844985961914,-12.792222023010254,-13.527518272399902,330.7738356924743,64.80863243025951,350.6626063338001,0.0007162615656852722,0.00044877082109451294,-0.0005459897220134735,330.74225289775217,64.89959005943656,350.6643480320385,0.02000799961388111,0.03171999752521515,0.011711999773979187
92,2022-04-15 18:18:59.662876,-16.623165011613217,153.53594560779538,418.8202487016279,35.2581,28.4164,1017.9175,350.4267,330.7151609524093,64.99563617954529,350.19419879070983,11.156874656677246,-12.470351219177246,-13.811399459838867,330.71220348049866,64.98943436777891,349.9566729859071,-0.0032537616789340973,0.00136527419090271,6.465800106525421e-05,330.7209290471634,64.8953007006378,349.9588680379516,0.020495999604463577,0.031964000314474106,0.010979999788105488
93,2022-04-15 18:19:04.895192,-16.364000978475524,153.7418940698397,418.7303110114132,35.3292,28.5541,1017.9446,349.736,330.6818603651109,65.01706248297161,349.5122052558577,11.520270347595215,-12.487786293029785,-13.980806350708008,330.6807026480466,65.01653655840552,349.2841768290959,-0.000199243426322937,0.0004491955041885376,0.001591704785823822,330.7152599901523,65.00984980320808,349.2858075367602,0.022204000502824783,0.031964000314474106,0.014151999726891518
94,2022-04-15 18:19:10.120374,-16.104874907447382,153.94701464315693,418.64105136125204,35.2936,27.113,1017.907,349.049,330.65249396677444,65.03168591798462,348.8172796115858,11.278313636779785,-12.211996078491211,-14.298481941223145,330.65132941952095,65.03611871075596,348.5755233583659,0.0001055598258972168,0.000449448823928833,-0.00024067237973213196,330.6163042094571,65.08377294059513,348.5767912122306,0.018055999651551247,0.030743999406695366,0.012443999759852886
95,2022-04-15 18:19:15.348891,-15.84536013172355,154.15166053424,418.55232827261017,35.3292,28.6092,1017.9363,348.3239,330.63270007855976,65.14159049191929,348.07594112435635,10.911883354187012,-11.924043655395508,-14.354866981506348,330.62858488958483,65.14043618994955,347.8327300408433,-0.0008107759058475494,-0.0001616254448890686,-0.00024076364934444427,330.615235284852,65.2004189112406,347.83271211159666,0.02000799961388111,0.03147599846124649,0.01439599972218275
