Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Temperature_Humid,Temperature_Press,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
59,2022-04-19 22:47:57.377442,-31.773080782050357,45.83792004388821,425.67945851784594,34.7425,29.5668,34.7425,33.4542,1005.9634,11.0364,332.60793956010866,60.463819325620165,11.106830156546195,36.868194580078125,-4.044538974761963,7.676904678344727,332.6074050978061,60.46511706156247,11.179316392886602,0.0001642480492591858,0.0010991841554641724,0.0005437396466732025,332.4882609854717,60.59520484449453,11.189021237923543,0.02025200054049492,0.0302559994161129,0.014883999712765217
60,2022-04-19 22:48:07.627333,-31.317534593558314,46.35825789689706,425.4626363193382,34.6713,29.3221,34.6713,33.4542,1005.9438,11.2655,332.4187262446264,60.65837726412798,11.340651437497826,36.974830627441406,-4.257085800170898,7.729684352874756,332.4181439709996,60.657045377239825,11.415224296629672,-0.0004190206527709961,-0.0006646066904067993,0.0008541196584701538,332.3406008333525,60.84476629638846,11.422010943343725,0.018543999642133713,0.03269600123167038,0.013419999741017818
61,2022-04-19 22:48:17.874021,-30.85964020754732,46.873056580496126,425.2457795522927,34.6713,29.3649,34.6713,33.4437,1005.9126,11.4936,332.3400817389755,60.98153400432879,11.57334915233099,37.325374603271484,-4.102396488189697,8.374839782714844,332.33789095579925,60.98327570256715,11.657502205547425,-0.002321165055036545,0.0015216991305351257,0.002051733434200287,332.2797797063408,61.08622031373758,11.663766342789973,0.02147199958562851,0.03269600123167038,0.011467999778687954
62,2022-04-19 22:48:28.123373,-30.3992344365594,47.382694137144746,425.02885968016494,34.6891,29.4138,34.6891,33.4479,1005.9041,11.7638,332.19863535145373,61.27433738385807,11.855575983930503,37.49320983886719,-4.087864398956299,8.762677192687988,332.19719418153886,61.27760904447051,11.940268622091368,0.0020088888704776764,0.0006714314222335815,0.0005190987139940262,332.1183908739899,61.424908904111,11.947300301841896,0.020495999604463577,0.03171999752521515,0.012443999759852886
63,2022-04-19 22:48:38.368570,-29.936574443283153,47.88707553270458,424.812047428754,34.6713,29.4169,34.6713,33.4396,1005.8921,12.0258,332.05554288834196,61.565918159525914,12.096638119175994,37.376129150390625,-3.564504861831665,8.328657150268555,332.05450982223005,61.5626191781568,12.161349892693634,0.0026201866567134857,-0.0004631727933883667,-0.0006867330521345139,331.96797303299326,61.77553666515361,12.169230223448535,0.02025200054049492,0.03269600123167038,0.015859998762607574
64,2022-04-19 22:48:48.612377,-29.471722727684615,48.38632316639968,424.59542154330376,34.7247,29.5117,34.7247,33.4458,1005.8816,12.2389,331.9460003144333,61.822248328887326,12.306426525759289,37.90849685668945,-4.006560325622559,8.438342094421387,331.9459183521633,61.82157214015949,12.375764898665967,0.001667909324169159,0.003399796783924103,-0.0005961861461400986,331.95654100387,61.87461538925381,12.379579559317419,0.01878799870610237,0.0302559994161129,0.014151999726891518
65,2022-04-19 22:48:58.861351,-29.00439479634793,48.88092101907905,424.37890084859913,34.6713,29.2976,34.6713,33.4521,1005.8879,12.4509,331.93027721896397,61.935410903056095,12.517581823950234,37.844417572021484,-3.6912882328033447,8.547679901123047,331.9299886434715,61.936059771027246,12.577674682041652,-0.00039173662662506104,-0.0005299597978591919,0.001559445634484291,331.87529761123994,62.0529379681045,12.58113929549814,0.02025200054049492,0.030988000333309174,0.016835998743772507
66,2022-04-19 22:49:09.107004,-28.535045187831816,49.37056403595698,424.16274768634696,34.7247,29.4077,34.7247,33.4396,1005.9136,12.6685,331.8404568162837,62.041654495595644,12.758135963876205,37.900272369384766,-3.9755454063415527,9.51947021484375,331.8419833635632,62.04272683529533,12.848375569416767,0.001984957605600357,8.965283632278442e-05,-0.001409364864230156,331.82920749472066,62.02566502274864,12.847260541034762,0.02025200054049492,0.031964000314474106,0.012931999750435352
67,2022-04-19 22:49:19.355676,-28.063434620734537,49.855676690706915,423.9469037082731,34.6358,29.3098,34.6358,33.4458,1005.8926,12.9322,331.78411629336756,62.1433628425263,13.01452162852462,38.30887222290039,-3.8665452003479004,9.54533863067627,331.7824907083451,62.14576706911415,13.096684535371642,0.0019735023379325867,-0.00259360671043396,-0.0007924120873212814,331.6980985985077,62.28594987163949,13.097988247729468,0.019276000559329987,0.03269600123167038,0.013419999741017818
68,2022-04-19 22:49:29.600680,-27.589931547481843,50.336051533687716,423.73158973960267,34.7425,29.5699,34.7425,33.425,1005.9097,13.1533,331.6919753339168,62.39378489825565,13.20879355286094,38.19309997558594,-3.3508310317993164,8.987378120422363,331.6927027490634,62.39287648309604,13.267876396728841,-0.0008559301495552063,-0.0008100196719169617,0.0010300911962985992,331.61322496033387,62.55696494771642,13.273828906590508,0.01903199963271618,0.030743999406695366,0.012199999764561653
69,2022-04-19 22:49:39.844544,-27.114483158881022,50.811914496121574,423.5168334120618,34.7602,29.4108,34.7602,33.4313,1005.8662,13.3461,331.5826649864399,62.67210144655533,13.415984780012337,38.29083251953125,-4.002378940582275,9.411384582519531,331.58416250541546,62.673433333443484,13.488401860687397,0.002787601202726364,0.0024224519729614258,-0.0010965541005134583,331.51343589655994,62.801533531327074,13.495754559328915,0.02000799961388111,0.031231999397277832,0.01512799970805645
70,2022-04-19 22:49:50.089850,-26.637013909838803,51.283505216892465,423.3026536209735,34.6891,29.267,34.6891,33.4271,1005.8804,13.5823,331.4838611774538,62.82843081627858,13.664460231828231,38.10456466674805,-3.950716018676758,9.91777229309082,331.486822064459,62.83143609951339,13.749072615266348,-0.0009513981640338898,0.000498548150062561,-0.0009787417948246002,331.37183582978184,62.965574184623264,13.756979413004284,0.02025200054049492,0.031964000314474106,0.010979999788105488
71,2022-04-19 22:50:00.336159,-26.157608550276176,51.75089891122416,423.0891421337715,34.7247,29.475,34.7247,33.4271,1005.8901,13.8527,331.3258549962893,63.12533913949903,13.940924091315544,37.992584228515625,-3.918862819671631,10.08899974822998,331.32548616607414,63.12792778119447,14.023384965165109,0.0017639286816120148,0.0005053430795669556,-0.000653514638543129,331.3371589593657,63.1643190290923,14.023425946300128,0.019276000559329987,0.03269600123167038,0.011711999773979187
72,2022-04-19 22:50:10.568505,-25.677012450502993,52.21353810601024,422.8766813041294,34.5647,29.1935,34.5647,33.425,1005.8823,14.107,331.32980967581875,63.30661919026034,14.186401090085802,37.98396301269531,-3.5907211303710938,10.086005210876465,331.3274498454605,63.30523266185883,14.263943373959311,0.0014673657715320587,-0.0015840008854866028,0.0020327847450971603,331.375438754569,63.21837997637295,14.265423817461912,0.018055999651551247,0.031964000314474106,0.011223999783396721
73,2022-04-19 22:50:20.817937,-25.19382685233998,52.672921512144825,422.66470704659713,34.6713,29.3649,34.6713,33.4271,1005.8826,14.3545,331.3867802836858,63.3674215342518,14.442129349026605,37.429176330566406,-3.695178747177124,10.386837005615234,331.38573014210095,63.36608281717447,14.530136336482219,-0.0006878674030303955,0.001750163733959198,0.0007770713418722153,331.26896635069227,63.52332060205734,14.5422121109348,0.019519999623298645,0.032207999378442764,0.014639999717473984
74,2022-04-19 22:50:31.065930,-24.70897059824273,53.128314636920834,422.45367982214935,34.7247,29.4444,34.7247,33.4188,1005.8701,14.6404,331.2658381240524,63.563939737051406,14.718313170757947,37.448585510253906,-3.2306652069091797,10.47308349609375,331.26368661446384,63.56116668024838,14.799180902983606,0.002959705889225006,0.0008162185549736023,-0.00045066699385643005,331.1889540996602,63.63328664769455,14.802519157940448,0.020495999604463577,0.031231999397277832,0.012443999759852886
75,2022-04-19 22:50:41.308322,-24.222686367357504,53.579644406852125,422.243757210864,34.7069,29.5515,34.7069,33.4208,1005.8792,14.9002,331.13782671862805,63.725022918436984,14.999414728691699,37.91278839111328,-3.264552593231201,11.27888298034668,331.137563756345,63.72623186192008,15.094345820418415,-0.0006679780781269073,0.0011578574776649475,0.000776633620262146,331.06516375114285,63.76215182676518,15.098028999928344,0.020983999595046043,0.0331839993596077,0.011223999783396721
76,2022-04-19 22:50:51.546293,-23.734981712751477,54.027057977174984,422.0349935078445,34.6002,29.3404,34.6002,33.4229,1005.8896,15.1918,331.02546669168674,63.91173979977762,15.281615947081823,37.64678192138672,-3.184880495071411,11.86928653717041,331.0242918991495,63.910093724187654,15.391110709666298,-0.001742035150527954,-0.0018389970064163208,-0.00017472170293331146,330.9962710480795,63.95058308558749,15.389211917077034,0.01903199963271618,0.030988000333309174,0.01439599972218275
77,2022-04-19 22:51:01.786476,-23.245569390273538,54.47096397509546,421.82731870578203,34.6891,29.5515,34.6891,33.4146,1005.8757,15.4816,330.9939965950859,63.97318418155106,15.568137260121981,37.943809509277344,-3.1185970306396484,11.287493705749512,330.9931735572909,63.97178399277121,15.650488850944825,-0.0030771158635616302,-0.0014201551675796509,0.001968124881386757,330.9297962319824,64.0594289802008,15.652642068080672,0.020495999604463577,0.030743999406695366,0.011711999773979187
78,2022-04-19 22:51:12.021487,-22.75485949625464,54.91113315337151,421.6209594432883,34.618,29.475,34.618,33.4229,1005.8989,15.7405,330.87278805807483,64.15974396854078,15.831408609227415,37.66852569580078,-2.8922834396362305,11.745610237121582,330.8732798316951,64.16228479891203,15.925970870738949,-0.001992281526327133,-0.0002202540636062622,0.00041000545024871826,330.90720879639713,64.4230204402881,15.921491974190713,0.02025200054049492,0.03171999752521515,0.01268799975514412
79,2022-04-19 22:51:22.264910,-22.262252760685783,55.348239123691265,421.4157177940682,34.7069,29.5454,34.7069,33.4188,1005.8792,16.0285,330.87589237905263,64.4979544456723,16.132788998806934,38.103111267089844,-3.1190385818481445,12.343660354614258,330.87581383187717,64.4958370870296,16.236821317602693,-0.0015906952321529388,-0.0011439472436904907,-0.0005277320742607117,330.82645205474546,64.57245814913881,16.236599336454667,0.021959999576210976,0.03245199844241142,0.01195599976927042
80,2022-04-19 22:51:32.515991,-21.767817310017158,55.78234637863527,421.21167973404187,34.6891,29.5821,34.6891,33.4229,1005.8896,16.3506,330.7616847859408,64.6748631753648,16.465535324602445,37.93739318847656,-2.903700828552246,13.033514022827148,330.7611759368477,64.67454898666298,16.58487921997008,-1.5035271644592285e-05,-0.00023406744003295898,0.0006978418678045273,330.7100348954372,64.69967725261947,16.58562883323149,0.020495999604463577,0.031964000314474106,0.014883999712765217
81,2022-04-19 22:51:42.758970,-21.272357135055223,56.21288282825136,421.00922977353633,34.618,29.1324,34.7602,33.4146,1005.8945,16.6812,330.692450573419,64.70627521535769,16.77403277129712,38.051387786865234,-2.696699380874634,12.41944408416748,330.6928262338234,64.71051676283227,16.860923022823435,-2.3953616619110107e-05,0.000389881432056427,-0.00019711069762706757,330.70406531010264,64.76071865323186,16.861032305850156,0.020983999595046043,0.030743999406695366,0.016103999689221382
82,2022-04-19 22:51:52.996656,-20.77580195746765,56.64004952842357,420.80838761070913,34.6536,29.4659,34.6536,33.4125,1005.8884,16.9642,330.6668305338423,64.71304393282519,17.071448236063446,38.0079345703125,-2.6182475090026855,13.220626831054688,330.66911864721425,64.71355619701293,17.178012847493985,-0.00021503865718841553,-0.0007235854864120483,-0.0005355067551136017,330.6388335884344,64.844688998888,17.178716356978498,0.020495999604463577,0.030743999406695366,0.013419999741017818
83,2022-04-19 22:52:03.239862,-20.277628097393503,57.06442557762942,420.60899363342054,34.5647,29.4934,34.5647,33.4167,1005.9019,17.2936,330.5975690005638,64.87584149169243,17.403584967475535,37.865753173828125,-2.433474063873291,13.479126930236816,330.5999595667733,64.88181107702702,17.512413786615934,-0.0018138773739337921,-0.00042398273944854736,-0.0010606590658426285,330.6035966425063,65.01362006762993,17.510837720464952,0.02025200054049492,0.030743999406695366,0.010003999806940556
84,2022-04-19 22:52:13.476521,-19.77850256932758,57.485569797453195,420.4113661929116,34.6891,29.4934,34.6891,33.4146,1005.8271,17.6184,330.5503211669802,65.15105713410892,17.71707699000078,38.01124954223633,-2.4203665256500244,13.183839797973633,330.55131495950445,65.15104347373058,17.80751723234821,0.0017803087830543518,-0.0001650303602218628,-0.0006024036556482315,330.4804380864872,65.18382155155747,17.8080209587995,0.02000799961388111,0.030743999406695366,0.013175999745726585
85,2022-04-19 22:52:23.714566,-19.278094276335136,57.903889499515216,420.2154234624154,34.6891,29.6035,34.6891,33.4229,1005.8521,17.9105,330.45309000905047,65.21596442179155,18.01124640736406,37.79320526123047,-1.9793370962142944,13.531656265258789,330.4509931409753,65.21532921419875,18.11195242403402,0.002288706600666046,-0.0005051866173744202,0.0002246648073196411,330.41722810081336,65.31418254205634,18.11289499013948,0.02000799961388111,0.03294000029563904,0.011467999778687954
86,2022-04-19 22:52:33.956193,-18.776251810932372,58.31963052172033,420.0211586187729,34.7602,29.3282,34.7602,33.4208,1005.8335,18.2099,330.41208155327377,65.42385488955924,18.30058005079497,37.572940826416016,-1.8255183696746826,13.430636405944824,330.4158688931685,65.42287134231876,18.39383774617503,-0.00106019526720047,0.0003925114870071411,-0.0010347682982683182,330.3953475898072,65.47048459102291,18.394250972619815,0.02122800052165985,0.030988000333309174,0.01659199967980385
87,2022-04-19 22:52:44.208132,-18.27276564364844,58.733079167160035,419.82854553497344,34.6891,29.3221,34.6891,33.4271,1005.8577,18.4894,330.36488153101436,65.39831681225256,18.58617075056071,37.8465576171875,-1.916864275932312,13.643335342407227,330.36333790826194,65.40083032186712,18.674638775785304,-0.0016710013151168823,-0.0005235448479652405,0.00018734298646450043,330.3475465109009,65.39524322712606,18.67393526630079,0.02147199958562851,0.030988000333309174,0.01512799970805645
88,2022-04-19 22:52:54.447428,-17.768774971884984,59.14342014119593,419.63806864166065,34.6891,29.3588,34.6891,33.425,1005.8533,18.7694,330.3023989604871,65.367239451529,18.868669082179732,38.31883239746094,-1.655641794204712,14.306821823120117,330.3017774132726,65.36529967780471,18.97122778766206,-0.0013654865324497223,0.0003921389579772949,0.0001875162124633789,330.23842399362616,65.33999382692981,18.971108259351585,0.02122800052165985,0.030499998480081558,0.010735999792814255
89,2022-04-19 22:53:04.696345,-17.263233253786353,59.551624093010126,419.4493803067605,34.7602,29.4781,34.7602,33.4292,1005.8699,19.0894,330.1679876678104,65.4434985136122,19.210508097307823,38.480384826660156,-1.4045395851135254,15.513553619384766,330.16718512058293,65.44437960801513,19.334896087377512,0.00016178563237190247,-0.0005240365862846375,0.0001877136528491974,330.18964619766854,65.41488002098984,19.334665568493023,0.020739998668432236,0.029523998498916626,0.013419999741017818
90,2022-04-19 22:53:14.938106,-16.757001168980697,59.95711001825654,419.2628507776396,34.7247,29.5179,34.7247,33.4229,1005.8804,19.4609,330.13386404271705,65.41765990798204,19.58484856760142,38.46049118041992,-0.8851651549339294,15.743409156799316,330.13381964648744,65.41479122853063,19.70905385011081,-0.0010593943297863007,-0.00021842122077941895,0.001409308984875679,330.1120518336026,65.4058231901504,19.70963953883214,0.01878799870610237,0.030988000333309174,0.015615999698638916
91,2022-04-19 22:53:25.179334,-16.249738388504483,60.36026709575141,419.078399753721,34.7247,29.3343,34.7247,33.4292,1005.8882,19.8456,330.1411620998452,65.36249247005584,19.979782058242606,38.484832763671875,-0.7895115613937378,16.33452033996582,330.1371015523836,65.35829190371628,20.113382265955345,-0.0010585673153400421,-0.0008293166756629944,-0.0007294211536645889,330.0975854929405,65.39177349102769,20.11225186964771,0.01878799870610237,0.030499998480081558,0.015371999703347683
92,2022-04-19 22:53:35.415343,-15.741790666377074,60.76093453560252,418.89619770917733,34.7069,29.5546,34.7069,33.4375,1005.8611,20.2392,330.1193362303524,65.34875695963494,20.363898236785783,38.54194259643555,-0.22977817058563232,16.417720794677734,330.1192098718528,65.35127046924951,20.48478746245313,0.0023008957505226135,0.0016143321990966797,0.00018666312098503113,330.05161831982633,65.54523418129953,20.49377257630628,0.020495999604463577,0.030988000333309174,0.013175999745726585
93,2022-04-19 22:53:45.657823,-15.232571802490119,61.15968433344318,418.7160806292811,34.7602,29.4291,34.7602,33.4333,1005.8821,20.6344,330.0240414310524,65.57341554181501,20.775422256920926,38.182254791259766,-0.41032126545906067,17.052282333374023,330.02197529882847,65.57303305122149,20.91764387091352,-0.0004475601017475128,0.0006982386112213135,-0.00011921487748622894,330.04475056461587,65.63847992384855,20.91775656903482,0.020739998668432236,0.029523998498916626,0.012931999750435352
